name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
snacks Haldiram's Minute Khana Dal Makhani 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10581-haldiram-dalmakhani.jpg,https://blinkit.com/prn/haldiram-dalmakhani/10581,4.7,18000,120,140,frozen
meals MTR Ready to Eat Palak Paneer 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10582-mtr-palakpaneer.jpg,https://www.zeptonow.com/pn/mtr-palakpaneer/10582,4.6,21000,130,150,frozen
meals Kitchens of India Paneer Darbari 285g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10583-koi-paneer.jpg,https://blinkit.com/prn/koi-paneer/10583,4.8,15000,160,180,frozen
meals Haldiram's Minute Khana Rajma Chawal 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10584-haldiram-rajma.jpg,https://www.zeptonow.com/pn/haldiram-rajma/10584,4.5,12000,110,130,frozen
meals MTR Ready to Eat Dal Fry 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10585-mtr-dalfry.jpg,https://blinkit.com/prn/mtr-dalfry/10585,4.7,25000,105,120,frozen
meals Gits Ready to Eat Pav Bhaji 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10586-gits-pavbhaji.jpg,https://www.zeptonow.com/pn/gits-pavbhaji/10586,4.6,18000,115,135,frozen
meals Sumeru Frozen Chicken Biryani 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10587-sumeru-biryani.jpg,https://blinkit.com/prn/sumeru-biryani/10587,4.4,9500,180,210,frozen
meals Haldiram's Minute Khana Shahi Paneer 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10588-haldiram-shahipaneer.jpg,https://www.zeptonow.com/pn/haldiram-shahipaneer/10588,4.7,14000,135,160,frozen
meals Kitchens of India Chicken Darbari 285g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10589-koi-chicken.jpg,https://blinkit.com/prn/koi-chicken/10589,4.8,11000,199,230,frozen
meals MTR Ready to Eat Matar Paneer 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10590-mtr-matarpaneer.jpg,https://www.zeptonow.com/pn/mtr-matarpaneer/10590,4.6,15000,125,145,frozen
meals MTR Ready to Eat Poha 60g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10591-mtr-poha.jpg,https://blinkit.com/prn/mtr-poha/10591,4.7,35000,55,60,ready
meals Suhana Cuppa Misal Pav 80g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10592-suhana-misal.jpg,https://www.zeptonow.com/pn/suhana-misal/10592,4.6,18000,60,70,ready
meals MTR Ready to Eat Upma 60g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10593-mtr-upma.jpg,https://blinkit.com/prn/mtr-upma/10593,4.7,28000,55,60,ready
meals Tata Q Spicy Chicken Biryani 330g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10594-tataq-biryani.jpg,https://www.zeptonow.com/pn/tataq-biryani/10594,4.5,15000,180,210,ready
meals Momo Mami Frozen Veg Momos 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10595-momomami-veg.jpg,https://blinkit.com/prn/momomami-veg/10595,4.6,12000,160,190,ready
meals Suhana Cuppa Poha 80g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10596-suhana-poha.jpg,https://www.zeptonow.com/pn/suhana-poha/10596,4.5,9500,55,65,ready
meals Tata Q Cheesy Pasta with Black Olives 330g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10597-tataq-pasta.jpg,https://blinkit.com/prn/tataq-pasta/10597,4.4,8900,170,199,ready
meals MTR Ready to Eat Kesari Halwa 60g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10598-mtr-halwa.jpg,https://www.zeptonow.com/pn/mtr-halwa/10598,4.7,21000,60,70,ready
meals Triguni Eze Eats Lemon Rice 80g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10599-triguni-lemon.jpg,https://blinkit.com/prn/triguni-lemon/10599,4.5,6700,55,65,ready
meals Momo Mami Frozen Chicken Momos 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10600-momomami-chicken.jpg,https://www.zeptonow.com/pn/momomami-chicken/10600,4.7,11000,190,220,ready
meals MTR Rice Idli Mix 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10601-mtr-idli.jpg,https://blinkit.com/prn/mtr-idli/10601,4.8,45000,105,120,breakfast
mix MTR Rava Dosa Mix 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10602-mtr-ravadosa.jpg,https://www.zeptonow.com/pn/mtr-ravadosa/10602,4.7,38000,110,130,breakfast
mix Gits Khaman Dhokla Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10603-gits-dhokla.jpg,https://blinkit.com/prn/gits-dhokla/10603,4.8,42000,65,75,breakfast
mix MTR Upma Mix 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10604-mtr-upmamix.jpg,https://www.zeptonow.com/pn/mtr-upmamix/10604,4.6,28000,95,110,breakfast
mix Gits Uttapam Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10605-gits-uttapam.jpg,https://blinkit.com/prn/gits-uttapam/10605,4.5,15000,70,85,breakfast
mix MTR Vada Mix 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10606-mtr-vada.jpg,https://www.zeptonow.com/pn/mtr-vada/10606,4.7,31000,120,140,breakfast
mix Slurrp Farm Millet Dosa Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10607-slurrp-dosa.jpg,https://blinkit.com/prn/slurrp-dosa/10607,4.6,18000,150,180,breakfast
mix True Elements Oats Idli Mix 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10608-true-idli.jpg,https://www.zeptonow.com/pn/true-idli/10608,4.5,12000,140,160,breakfast
mix Gits Moong Dal Vada Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10609-gits-moongvada.jpg,https://blinkit.com/prn/gits-moongvada/10609,4.7,21000,80,95,breakfast
mix Pillsbury Choco Chip Pancake Mix 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10610-pillsbury-pancake.jpg,https://www.zeptonow.com/pn/pillsbury-pancake/10610,4.8,25000,199,240,breakfast
mix Betty Crocker Complete Pancake Mix 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10611-betty-pancake.jpg,https://blinkit.com/prn/betty-pancake/10611,4.8,32000,199,250,pancake
mix Slurrp Farm Millet Pancake Mix Choco 150g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10612-slurrp-pancake.jpg,https://www.zeptonow.com/pn/slurrp-pancake/10612,4.7,21000,140,165,pancake
mix Pillsbury Eggless Pancake Mix Original 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10613-pillsbury-orig.jpg,https://blinkit.com/prn/pillsbury-orig/10613,4.6,28000,180,220,pancake
mix True Elements Oats Pancake Mix 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10614-true-pancake.jpg,https://www.zeptonow.com/pn/true-pancake/10614,4.5,12000,150,180,pancake
mix Betty Crocker Choco Chip Pancake Mix 500g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10615-betty-choco.jpg,https://blinkit.com/prn/betty-choco/10615,4.8,25000,220,260,pancake
mix Plattered Vegan Pancake Mix Vanilla 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10616-plattered-pancake.jpg,https://www.zeptonow.com/pn/plattered-pancake/10616,4.6,8900,199,240,pancake
mix Wingreens Farms Pancake Mix Classic 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10617-wingreens-pancake.jpg,https://blinkit.com/prn/wingreens-pancake/10617,4.5,6700,180,210,pancake
mix Kwality Eggless Pancake Mix 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10618-kwality-pancake.jpg,https://www.zeptonow.com/pn/kwality-pancake/10618,4.4,5600,140,160,pancake
mix Josef Marc Belgian Waffle & Pancake Mix 400g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10619-josef-pancake.jpg,https://blinkit.com/prn/josef-pancake/10619,4.7,9500,249,299,pancake
mix Wheafree Gluten Free Pancake Mix 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10620-wheafree-pancake.jpg,https://www.zeptonow.com/pn/wheafree-pancake/10620,4.5,4300,199,240,pancake
mix Gits Gulab Jamun Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10621-gits-gulab.jpg,https://blinkit.com/prn/gits-gulab/10621,4.8,50000,90,105,dessert
mix MTR Gulab Jamun Mix 175g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10622-mtr-gulab.jpg,https://www.zeptonow.com/pn/mtr-gulab/10622,4.7,42000,90,105,dessert
mix Betty Crocker Dark Choco Fudge Brownie Mix 425g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10623-betty-brownie.jpg,https://blinkit.com/prn/betty-brownie/10623,4.8,35000,299,350,dessert
mix Pillsbury Oven Cake Mix Rich Choco 285g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10624-pillsbury-cake.jpg,https://www.zeptonow.com/pn/pillsbury-cake/10624,4.7,28000,135,160,dessert
mix Gits Jilebi Mix 100g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10625-gits-jilebi.jpg,https://blinkit.com/prn/gits-jilebi/10625,4.6,21000,65,75,dessert
mix Weikfield Custard Powder Vanilla 100g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10626-weikfield-custard.jpg,https://www.zeptonow.com/pn/weikfield-custard/10626,4.8,38000,45,55,dessert
mix MTR Badam Drink Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10627-mtr-badam.jpg,https://blinkit.com/prn/mtr-badam/10627,4.7,31000,140,165,dessert
mix Brown & Polson Custard Powder Vanilla 100g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10628-brown-custard.jpg,https://www.zeptonow.com/pn/brown-custard/10628,4.6,25000,45,55,dessert
mix Weikfield Jelly Crystals Strawberry 90g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10629-weikfield-jelly.jpg,https://blinkit.com/prn/weikfield-jelly/10629,4.7,28000,50,60,dessert
mix Gits Rasgulla Mix 200g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10630-gits-rasgulla.jpg,https://www.zeptonow.com/pn/gits-rasgulla/10630,4.5,18000,110,130,dessert
mix ChefBoss Manchurian Cooking Kit 100g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10631-chefboss-manchurian.jpg,https://blinkit.com/prn/chefboss-manchurian/10631,4.5,12000,60,75,meal
kits Tata Sampann Dal Makhani Meal Kit 300g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10632-tata-dalmakhani.jpg,https://www.zeptonow.com/pn/tata-dalmakhani/10632,4.6,15000,140,160,meal
kits ChefBoss Pasta Kit Cheesy Tomato 125g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10633-chefboss-pasta.jpg,https://blinkit.com/prn/chefboss-pasta/10633,4.4,9500,75,90,meal
kits Wingreens Farms Easy Thai Green Curry Kit 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10634-wingreens-thai.jpg,https://www.zeptonow.com/pn/wingreens-thai/10634,4.7,11000,199,249,meal
kits Kitchens of India Paneer Butter Masala Kit 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10635-koi-paneerkit.jpg,https://blinkit.com/prn/koi-paneerkit/10635,4.8,14000,150,180,meal
kits On2Cook Biryani Kit 350g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10636-on2cook-biryani.jpg,https://www.zeptonow.com/pn/on2cook-biryani/10636,4.5,6700,220,260,meal
kits Suhana Paneer Tikka Masala Kit 50g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10637-suhana-paneer.jpg,https://blinkit.com/prn/suhana-paneer/10637,4.6,18000,45,55,meal
kits ChefBoss Schezwan Rice Kit 100g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10638-chefboss-schezwan.jpg,https://www.zeptonow.com/pn/chefboss-schezwan/10638,4.4,8900,60,75,meal
kits Keya Pasta Kit Arrabbiata 150g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://www.bigbasket.com/media/uploads/p/l/10639-keya-arrabbiata.jpg,https://blinkit.com/prn/keya-arrabbiata/10639,4.5,12000,99,120,meal
kits Master Chow Hakka Noodles Kit 250g,Lifestyle & Essentials,Ready To Cook & Instant Foods,https://cdn.zeptonow.com/production/inventory/10640-masterchow-hakka.jpg,https://www.zeptonow.com/pn/masterchow-hakka/10640,4.7,15000,199,250,meal
kits Supradyn Daily Multivitamin Tablets 15 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10641-supradyn-multi.jpg,https://blinkit.com/prn/supradyn-multi/10641,4.8,50000,55,65,vitamins
Zincovit Multivitamin Tablets 15 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10642-zincovit-multi.jpg,https://www.zeptonow.com/pn/zincovit-multi/10642,4.8,48000,105,120,vitamins
HealthKart HK Vitals Multivitamin 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10643-hk-vitals.jpg,https://blinkit.com/prn/hk-vitals/10643,4.6,35000,399,499,vitamins
Carbamide Forte Multivitamin Tablets 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10644-carbamide-multi.jpg,https://www.zeptonow.com/pn/carbamide-multi/10644,4.5,21000,350,450,vitamins
Himalayan Organics Multivitamin 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10645-himalayan-multi.jpg,https://blinkit.com/prn/himalayan-multi/10645,4.7,18000,450,550,vitamins
Centrum Men Multivitamin Tablets 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10646-centrum-men.jpg,https://www.zeptonow.com/pn/centrum-men/10646,4.8,25000,399,499,vitamins
Centrum Women Multivitamin Tablets 30 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10647-centrum-women.jpg,https://blinkit.com/prn/centrum-women/10647,4.8,24000,399,499,vitamins
Fast&Up Vitalize Multivitamin Effervescent 20 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10648-fastup-vitalize.jpg,https://www.zeptonow.com/pn/fastup-vitalize/10648,4.5,15000,250,290,vitamins
Fast&Up Vitalize Multivitamin Effervescent 20 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10708-fastup.jpg,https://www.zeptonow.com/pn/fastup-vitalize/10708,4.5,15000,250,290,vitamins
MuscleBlaze Biozyme Multivitamin 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10709-mb-biozyme.jpg,https://blinkit.com/prn/mb-biozyme/10709,4.7,12000,499,599,vitamins
GNC Mega Men Multivitamin 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10710-gnc-megamen.jpg,https://www.zeptonow.com/pn/gnc-megamen/10710,4.6,9000,899,1099,vitamins
Enterogermina Probiotic Oral Suspension 5 ml x 10,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10711-enterogermina.jpg,https://blinkit.com/prn/enterogermina/10711,4.9,45000,480,520,probiotics
Darolac Probiotic Capsules 10 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10712-darolac.jpg,https://www.zeptonow.com/pn/darolac/10712,4.8,28000,120,140,probiotics
Bifilac Probiotic Capsules 10 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10713-bifilac.jpg,https://blinkit.com/prn/bifilac/10713,4.7,35000,110,130,probiotics
Velgut Probiotic Capsules 10 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10714-velgut.jpg,https://www.zeptonow.com/pn/velgut/10714,4.6,15000,150,180,probiotics
HealthKart HK Vitals Pre & Probiotics 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10715-hk-probiotics.jpg,https://blinkit.com/prn/hk-probiotics/10715,4.5,12000,450,550,probiotics
Carbamide Forte Probiotics 30 Billion CFU 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10716-carbamide-pro.jpg,https://www.zeptonow.com/pn/carbamide-pro/10716,4.6,18000,599,699,probiotics
Himalayan Organics Probiotics 50 Billion CFU 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10717-himalayan-pro.jpg,https://blinkit.com/prn/himalayan-pro/10717,4.7,21000,699,899,probiotics
NutriBears Probiotic Gummies 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10718-nutribears-pro.jpg,https://www.zeptonow.com/pn/nutribears-pro/10718,4.8,9500,350,399,probiotics
GNC Probiotic Solutions 25 Billion 30 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10719-gnc-pro.jpg,https://blinkit.com/prn/gnc-pro/10719,4.5,6000,1299,1499,probiotics
TrueBasics Pre+Probiotics 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10720-truebasics-pro.jpg,https://www.zeptonow.com/pn/truebasics-pro/10720,4.4,4500,799,999,probiotics
Dabur Chyawanprash 500g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10721-dabur-chy.jpg,https://blinkit.com/prn/dabur-chy/10721,4.8,50000,180,210,immunity
booster Baidyanath Chyawanprash Special 500g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10722-baidyanath-chy.jpg,https://www.zeptonow.com/pn/baidyanath-chy/10722,4.7,35000,199,220,immunity
booster Himalaya Guduchi Immunity Wellness 60 Tablets,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10723-himalaya-guduchi.jpg,https://blinkit.com/prn/himalaya-guduchi/10723,4.6,28000,150,180,immunity
booster Patanjali Giloy Ghanvati 40g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10724-patanjali-giloy.jpg,https://www.zeptonow.com/pn/patanjali-giloy/10724,4.5,42000,100,120,immunity
booster Fast&Up Charge Vitamin C Effervescent 20 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10725-fastup-charge.jpg,https://blinkit.com/prn/fastup-charge/10725,4.8,31000,290,320,immunity
booster Zandu Giloy Tablet 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10726-zandu-giloy.jpg,https://www.zeptonow.com/pn/zandu-giloy/10726,4.6,15000,140,160,immunity
booster Kapiva Immune Care Juice 1 L,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10727-kapiva-immune.jpg,https://blinkit.com/prn/kapiva-immune/10727,4.5,12000,399,499,immunity
booster Dabur Giloy Neem Tulsi Juice 1 L,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10728-dabur-juice.jpg,https://www.zeptonow.com/pn/dabur-juice/10728,4.7,21000,220,250,immunity
booster Sri Sri Tattva Shakti Drops 10 ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10729-srisri-shakti.jpg,https://blinkit.com/prn/srisri-shakti/10729,4.8,18000,120,150,immunity
booster Panchamrit Tulsi Drops 30ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10730-panchamrit-tulsi.jpg,https://www.zeptonow.com/pn/panchamrit-tulsi/10730,4.6,9500,160,190,immunity
booster Dabur Hajmola Regular 120 Tablets,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10731-hajmola-reg.jpg,https://blinkit.com/prn/hajmola-reg/10731,4.9,50000,55,65,digestive
health Dabur Pudin Hara Pearls 10 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10732-pudinhara.jpg,https://www.zeptonow.com/pn/pudinhara/10732,4.8,48000,30,35,digestive
health Eno Fruit Salt Regular 100g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10733-eno-reg.jpg,https://blinkit.com/prn/eno-reg/10733,4.9,45000,55,60,digestive
health Digene Acidity & Gas Relief Tablets 15 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10734-digene-tabs.jpg,https://www.zeptonow.com/pn/digene-tabs/10734,4.7,35000,25,30,digestive
health Gelusil MPS Antacid Liquid Mint 200 ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10735-gelusil-mint.jpg,https://blinkit.com/prn/gelusil-mint/10735,4.8,28000,120,140,digestive
health Zandu Pancharishta Digestive Tonic 450 ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10736-zandu-panch.jpg,https://www.zeptonow.com/pn/zandu-panch/10736,4.6,21000,150,175,digestive
health Himalaya Gasex Tablets 100 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10737-gasex.jpg,https://blinkit.com/prn/gasex/10737,4.7,18000,130,150,digestive
health Kayam Churna 100g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10738-kayam-churna.jpg,https://www.zeptonow.com/pn/kayam-churna/10738,4.5,25000,99,120,digestive
health Softovac Bowel Regulator 100g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10739-softovac.jpg,https://blinkit.com/prn/softovac/10739,4.4,12000,180,210,digestive
health Dabur Hingoli 90 Tablets,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10740-hingoli.jpg,https://www.zeptonow.com/pn/hingoli/10740,4.6,15000,50,60,digestive
health Shelcal 500 Calcium & Vitamin D3 15 Tablets,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10741-shelcal.jpg,https://blinkit.com/prn/shelcal/10741,4.9,45000,110,130,calcium
supplement Ostocalcium Plus Chewable Tablets 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10742-ostocalcium.jpg,https://www.zeptonow.com/pn/ostocalcium/10742,4.8,38000,150,180,calcium
supplement Calcimax 500 Calcium Tablets 30 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10743-calcimax.jpg,https://blinkit.com/prn/calcimax/10743,4.7,25000,140,160,calcium
supplement HealthKart HK Vitals Calcium + Vitamin D3 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10744-hk-calcium.jpg,https://www.zeptonow.com/pn/hk-calcium/10744,4.6,18000,299,399,calcium
supplement Carbamide Forte Calcium 1200mg 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10745-carbamide-calcium.jpg,https://blinkit.com/prn/carbamide-calcium/10745,4.5,15000,350,450,calcium
supplement Himalayan Organics Calcium Magnesium Zinc 120 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10746-himalayan-calcium.jpg,https://www.zeptonow.com/pn/himalayan-calcium/10746,4.7,12000,499,599,calcium
supplement Fast&Up Fortify Calcium Effervescent 20 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10747-fastup-fortify.jpg,https://blinkit.com/prn/fastup-fortify/10747,4.8,21000,250,290,calcium
supplement Nutrilite Bone Health with Calcium 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10748-nutrilite-bone.jpg,https://www.zeptonow.com/pn/nutrilite-bone/10748,4.6,9000,699,899,calcium
supplement GNC Calcium Plus with Magnesium 90 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10749-gnc-calcium.jpg,https://blinkit.com/prn/gnc-calcium/10749,4.5,6000,799,999,calcium
supplement TrueBasics Calcium with Vitamin D3 & K2 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10750-truebasics-calcium.jpg,https://www.zeptonow.com/pn/truebasics-calcium/10750,4.4,4500,450,550,calcium
supplement HealthKart HK Vitals Magnesium Complex 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10751-hk-magnesium.jpg,https://blinkit.com/prn/hk-magnesium/10751,4.6,18000,350,450,magnesium
supplement Carbamide Forte Magnesium Glycinate 1000mg 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10752-carbamide-magnesium.jpg,https://www.zeptonow.com/pn/carbamide-magnesium/10752,4.7,21000,399,499,magnesium
